window_start,window_end,market_slug,open_price,close_price,token_ids
2026-05-07T11:35:00+00:00,2026-05-07T11:40:00+00:00,btc-updown-5m-1778153700,80964.53,,"[""106547567728594491297429850037593552981295622767228349111455874523138809233846"", ""44804233114519445207004032347708887875316907644371866891256688059651753414855""]"
2026-05-07T11:40:00+00:00,2026-05-07T11:45:00+00:00,btc-updown-5m-1778154000,80984.0,,"[""65435875487553908492531097688065711786057104160054882950535779909420132791375"", ""97941734665765168548087319370361404147019075068030744381035798804924702507589""]"
2026-05-07T11:45:00+00:00,2026-05-07T11:50:00+00:00,btc-updown-5m-1778154300,80984.01,,"[""87315842741955935876903554319328194083951764698763045564372340578712094941014"", ""27793980906273733379492388045291929944351890754938919111868063642079992910447""]"
2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00,btc-updown-5m-1778154600,80856.01,,"[""76431160568824645171536730651357855238443697434307970955671523367829785396694"", ""84949004118574685760327273356643897993815918390129471173983756884072229622956""]"
2026-05-07T11:55:00+00:00,2026-05-07T12:00:00+00:00,btc-updown-5m-1778154900,80859.49,,"[""61871680676625856060580904496617130698630547360610133240105603830940278480929"", ""85474073920462405691935745329416129400931859593586306923383251406807280266""]"
2026-05-07T12:00:00+00:00,2026-05-07T12:05:00+00:00,btc-updown-5m-1778155200,80866.64,,"[""102010264426859261497283806935239206019118715973389107155517748073017315026620"", ""80126259947902155840794684696723967587672065916398314952650039857693492068145""]"
2026-05-07T12:05:00+00:00,2026-05-07T12:10:00+00:00,btc-updown-5m-1778155500,80980.89,,"[""11302533799691196649161711350019366212159866585441580910295915279217760015726"", ""23540555456596398319639896244859197695623664176566577756178203103089370069744""]"
2026-05-07T12:10:00+00:00,2026-05-07T12:15:00+00:00,btc-updown-5m-1778155800,80992.54,,"[""36148804451835747354744946786178113279867076898052849382534946492019496123963"", ""102560611520668876614115788935589327594023914001015308474377734398122760489853""]"
2026-05-07T12:15:00+00:00,2026-05-07T12:20:00+00:00,btc-updown-5m-1778156100,81084.78,,"[""53602258584684132798381271220642404814422306294482024220080252731490233315378"", ""34865362716914212738442053125135124619644358081659711268860890100570179171436""]"
2026-05-07T12:20:00+00:00,2026-05-07T12:25:00+00:00,btc-updown-5m-1778156400,80992.56,,"[""48194363459755871531236899517717227764010218404788029843049019622490747960977"", ""53427321031082546498855515427908490909742203591575345576087044831440226754273""]"
2026-05-07T12:25:00+00:00,2026-05-07T12:30:00+00:00,btc-updown-5m-1778156700,81006.0,,"[""3265426972699366232995884839454398205515723259718987085991312155708384900775"", ""66271306197923298846934628376126680737125319860207702989665023882039663478451""]"
2026-05-07T12:30:00+00:00,2026-05-07T12:35:00+00:00,btc-updown-5m-1778157000,81058.0,,"[""77660531435248391760030608984837432752992618081701765018185816233746183405830"", ""95539837105317220646789700578144645720885841598177857908284348935473752932512""]"
2026-05-07T12:35:00+00:00,2026-05-07T12:40:00+00:00,btc-updown-5m-1778157300,81042.01,,"[""108457177126452430973844998367859162190085709245804152395367998618099164392360"", ""108540953952278735009485656975902560526251316756276598764139361903537359714987""]"
2026-05-07T12:40:00+00:00,2026-05-07T12:45:00+00:00,btc-updown-5m-1778157600,81059.99,,"[""110234831649637607445223227420984017495519898131252076185667797649433850268274"", ""12753293978070319508661959856414586727328940190281336380132717471576041418289""]"
2026-05-07T12:45:00+00:00,2026-05-07T12:50:00+00:00,btc-updown-5m-1778157900,81085.69,,"[""37030968894781715687683769281925701618437122809650247710169281039197019488479"", ""115242944577912730584088958798302322026355934355684593104508708762679278435894""]"
2026-05-07T12:50:00+00:00,2026-05-07T12:55:00+00:00,btc-updown-5m-1778158200,81057.96,,"[""52429510571345779676102908109841560450984961608857858725093442848088021931544"", ""30791664501732380260847969662371562674375037043662997983086243436401894652776""]"
2026-05-07T12:55:00+00:00,2026-05-07T13:00:00+00:00,btc-updown-5m-1778158500,81160.84,,"[""41123392830847474826529385455162174607051647742431810391445897591992228724791"", ""93439381106181041875066399101591192933169390107954525114286903833307345018175""]"
2026-05-07T13:00:00+00:00,2026-05-07T13:05:00+00:00,btc-updown-5m-1778158800,81142.87,,"[""24414894456283932577834666408782884906663832258824202362004692810260726850258"", ""94850801233564712118794513354199771039992586711496866603688601726607153233672""]"
2026-05-07T13:05:00+00:00,2026-05-07T13:10:00+00:00,btc-updown-5m-1778159100,81108.12,,"[""40390224452373285166311710901090535370861730772713116653531774623595646545952"", ""64881872723776376323283242881121820078528728586277767237696067032669458908510""]"
2026-05-07T13:10:00+00:00,2026-05-07T13:15:00+00:00,btc-updown-5m-1778159400,81021.51,,"[""90140129236100264301896045445778154530736962469883913160733383183806815432942"", ""94963973361149545556280110397959489837678206771882346194826980446166652045739""]"
2026-05-07T13:15:00+00:00,2026-05-07T13:20:00+00:00,btc-updown-5m-1778159700,80925.25,,"[""75293311851399785213567237424629239391270542859986966392573659877645305055849"", ""47127634306815366472981458140160648462569913632472101302823500229500964012226""]"
2026-05-07T13:20:00+00:00,2026-05-07T13:25:00+00:00,btc-updown-5m-1778160000,81053.13,,"[""3573771175493110607248810744725786238792601030903636738596932574102269628106"", ""60271202486968052813675124346444015605993828144840713264475600124851760828464""]"
2026-05-07T13:25:00+00:00,2026-05-07T13:30:00+00:00,btc-updown-5m-1778160300,81082.01,,"[""78547337548632894483876396598455937300346233716447307500438417836550955724845"", ""37055306577707807386273454915614189060641205544699482990426858834667682887250""]"
2026-05-07T13:30:00+00:00,2026-05-07T13:35:00+00:00,btc-updown-5m-1778160600,80964.25,,"[""46547583276737017443782930474487098456569786698636419756873643702367549598626"", ""41093545535092953273272275943068932790438712266380257576712104326494008968510""]"
2026-05-07T13:35:00+00:00,2026-05-07T13:40:00+00:00,btc-updown-5m-1778160900,80823.64,,"[""20660436435537955445364937954672772413061800028102319705963962236132050892510"", ""61680421599290519466002242428410099840702880996781476598735480699989876450210""]"
2026-05-07T13:40:00+00:00,2026-05-07T13:45:00+00:00,btc-updown-5m-1778161200,80672.11,,"[""96044359387567420771913070358488649847229359122206198028891255986445061994430"", ""83879319072469135455728740653483024337396307405988275065122333705085394761576""]"
2026-05-07T13:45:00+00:00,2026-05-07T13:50:00+00:00,btc-updown-5m-1778161500,80579.17,,"[""27341288356071728714859224335668952490237331185116122956863708531590660407566"", ""113234962602390163012648275481160859355176792799293798809677083151484028814609""]"
2026-05-07T13:50:00+00:00,2026-05-07T13:55:00+00:00,btc-updown-5m-1778161800,80324.67,,"[""71769215988744249496101263738209517906699694831393563887565521778402836923139"", ""67434208234731282357243497249836873876277397182029978685434293795431754423027""]"
2026-05-07T13:55:00+00:00,2026-05-07T14:00:00+00:00,btc-updown-5m-1778162100,80518.54,,"[""24522838692731537115210028474338291397423306230270254236479846139863646597875"", ""10838765803412383984657604623130328056428010385766323000078933071929523066672""]"
2026-05-07T14:00:00+00:00,2026-05-07T14:05:00+00:00,btc-updown-5m-1778162400,80472.41,,"[""106011940545391020754873101679656768062650594020012115352973008388530433882791"", ""32758289657516867625238772533362797298470338253097503144515430971099245904661""]"
2026-05-07T14:05:00+00:00,2026-05-07T14:10:00+00:00,btc-updown-5m-1778162700,80438.61,,"[""73620129321374170748092122279924006449905827953292910122682409725633402951629"", ""38471788049410949013612008801005119011992047991784891522036684477994698762875""]"
2026-05-07T14:10:00+00:00,2026-05-07T14:15:00+00:00,btc-updown-5m-1778163000,80509.99,,"[""11123141387642055467478636814166236517882385686814593551742096085496039555423"", ""64662557538158941445973740406789365109971901581313084401440660015787357532238""]"
2026-05-07T14:15:00+00:00,2026-05-07T14:20:00+00:00,btc-updown-5m-1778163300,80666.75,,"[""25300868633234172023523435097909420468481230562316193530987171908435851728926"", ""50301438229826510667982282523361028762190310301564004874647751650890578635313""]"
2026-05-07T14:20:00+00:00,2026-05-07T14:25:00+00:00,btc-updown-5m-1778163600,80457.3,,"[""46555279594796963095483458275537990699583178719226003805799784356012716400392"", ""108234336697867392572114106258969528341254766258090634423265251849842607294247""]"
2026-05-07T14:25:00+00:00,2026-05-07T14:30:00+00:00,btc-updown-5m-1778163900,80511.72,,"[""16274664089410993508332014238190044686323019547735571985885524098410138307684"", ""36148433159749881765746973465251641647109672821761960376654548403692697196169""]"
2026-05-07T14:30:00+00:00,2026-05-07T14:35:00+00:00,btc-updown-5m-1778164200,80423.52,,"[""20452416855689775975459958051533244321955850468629968070498375264434812543849"", ""61596871630939762380920028702664627534526524073729683937557948713564607768656""]"
2026-05-07T14:35:00+00:00,2026-05-07T14:40:00+00:00,btc-updown-5m-1778164500,80198.83,,"[""64216977174139914073719439923489486502078798449731861066876239410563958574646"", ""11274473605946414606602177201802502307528038240111762416736011382791019658555""]"
2026-05-07T14:40:00+00:00,2026-05-07T14:45:00+00:00,btc-updown-5m-1778164800,80158.39,,"[""17196159085581354373464701295481266974295901619617324014873655268632188445590"", ""96131163501174271918924865044047644495994760010381056951261123442130389526211""]"
2026-05-07T14:45:00+00:00,2026-05-07T14:50:00+00:00,btc-updown-5m-1778165100,80137.78,,"[""17488192669157814434080811266921889668716164913002248544703684209147589677885"", ""43911804217231491114861849317183113846467596339468915078097345215217378755087""]"
2026-05-07T14:50:00+00:00,2026-05-07T14:55:00+00:00,btc-updown-5m-1778165400,80215.06,,"[""60433232206218110135854680303798416745729415721737184692232287891466677785914"", ""21563402302495559522828132151761159545562416483752269014084974178790236678110""]"
2026-05-07T14:55:00+00:00,2026-05-07T15:00:00+00:00,btc-updown-5m-1778165700,80276.72,,"[""83621324786868366462267027393537507444224693650981473147004713291304621979300"", ""1872503969316582566912804614924386754869538218493685555974246697773222052261""]"
2026-05-07T15:00:00+00:00,2026-05-07T15:05:00+00:00,btc-updown-5m-1778166000,80157.65,,"[""103645094628132613556893718612691524459186345685133664829435460270875568313837"", ""17539926575841964502744982195219191252704499047886380706267823279976773420636""]"
2026-05-07T15:05:00+00:00,2026-05-07T15:10:00+00:00,btc-updown-5m-1778166300,80139.49,,"[""11648236202653082223771631795586631791688917898330578438493307290245930054830"", ""56735926647683025892117339513079296803333657489901599138632119314387222525978""]"
2026-05-07T15:10:00+00:00,2026-05-07T15:15:00+00:00,btc-updown-5m-1778166600,80257.6,,"[""84237657169447342115988800873448481838620631181644590803109543254979408449286"", ""58212986233781923965871894174955961009299796098762890422458048803097124478235""]"
2026-05-07T15:15:00+00:00,2026-05-07T15:20:00+00:00,btc-updown-5m-1778166900,80158.35,,"[""115345389948848075873108197521602745104361140487594105397251943554995815107187"", ""98788412843228424287251781419657832092132659301521665100262450412396225593963""]"
2026-05-07T15:20:00+00:00,2026-05-07T15:25:00+00:00,btc-updown-5m-1778167200,79980.21,,"[""20273975560358788111907535837198213349429792455768594353897479707966463742448"", ""13964296356692303596424224743687516364468946391392848085526480528858005510675""]"
2026-05-07T15:25:00+00:00,2026-05-07T15:30:00+00:00,btc-updown-5m-1778167500,79839.31,,"[""7910494883423629220549872122422395253833959599207198314399887365696513469058"", ""110171627702832591499109399594116377405892862044808737148869301783467981477230""]"
2026-05-07T15:30:00+00:00,2026-05-07T15:35:00+00:00,btc-updown-5m-1778167800,79802.03,,"[""66559152394776877020005222373969780858270877800072435007117947600607976971418"", ""69002123045873053988872089849736119726306226576830655862282537306690090698978""]"
2026-05-07T15:35:00+00:00,2026-05-07T15:40:00+00:00,btc-updown-5m-1778168100,79976.95,,"[""26641782530070937296032329226256926105213874052129897678722148029750613221021"", ""53266027070060545796573386434447303902488908645170191055463656981646204175367""]"
2026-05-07T15:40:00+00:00,2026-05-07T15:45:00+00:00,btc-updown-5m-1778168400,79955.99,,"[""61162150742831671271124674070175268458087484987588696572475670807389934041164"", ""91891107878178036099305791848345047663668730477688367242097912154985761802497""]"
2026-05-07T15:45:00+00:00,2026-05-07T15:50:00+00:00,btc-updown-5m-1778168700,79972.02,,"[""38625909000632766669693639773734426935826402150138724232115402835584551724943"", ""61076493730034579846671192042152777254833762956230134146170308661400868680958""]"
2026-05-07T15:50:00+00:00,2026-05-07T15:55:00+00:00,btc-updown-5m-1778169000,80024.23,,"[""43913196949409240893997705033951694944204440730622239352994421583180295383016"", ""4583943875572310436270862203333938420309879849720103090853962724069848561051""]"
2026-05-07T15:55:00+00:00,2026-05-07T16:00:00+00:00,btc-updown-5m-1778169300,80017.79,,"[""48761219250693147755283506340462811930597591865108831867985905079087993262666"", ""108857427190040012855479309599991699408278731186500844608384913588487848670875""]"
2026-05-07T16:00:00+00:00,2026-05-07T16:05:00+00:00,btc-updown-5m-1778169600,79881.31,,"[""92593540783686404571765679159161866636867084154819610950556274745293720607026"", ""81216267199130380060189510281155823856407432663708393064373560566192356497668""]"
2026-05-07T16:05:00+00:00,2026-05-07T16:10:00+00:00,btc-updown-5m-1778169900,79834.03,,"[""32780278213569404685402762959557645564236533545613975605493479946428142451037"", ""113575648786075483858942849826206093279458242760570118923850449500248884429783""]"
2026-05-07T16:10:00+00:00,2026-05-07T16:15:00+00:00,btc-updown-5m-1778170200,79830.01,,"[""69550910977857620419469708367922301138702856786599524215965732262311710053693"", ""77114798357834324039929503791608322518626497664068837949477563797901936517785""]"
2026-05-07T16:15:00+00:00,2026-05-07T16:20:00+00:00,btc-updown-5m-1778170500,79831.35,,"[""84551606757492520686514160031241627687352030057276814934681560471301224686837"", ""21035457402256236077623813342991151417546523968400082047283975156904580716021""]"
2026-05-07T16:20:00+00:00,2026-05-07T16:25:00+00:00,btc-updown-5m-1778170800,79752.13,,"[""93956058447388980678302046158347633632144375280167704729796495880086916198432"", ""83977045153785585473373310210635076207695443755613451868512524876459131370554""]"
2026-05-07T16:25:00+00:00,2026-05-07T16:30:00+00:00,btc-updown-5m-1778171100,79909.49,,"[""47979556570135603235171464715240198116318799077341402624662485949322558578106"", ""106875424318989579691160930351345074636359471212304001537363623639390893996033""]"
2026-05-07T16:30:00+00:00,2026-05-07T16:35:00+00:00,btc-updown-5m-1778171400,79989.99,,"[""54630877375737227172713824869725225511729033980027531180161639634826255436868"", ""75091706068957962580323253861782369918553078642916962568325011286595354100166""]"
2026-05-07T16:35:00+00:00,2026-05-07T16:40:00+00:00,btc-updown-5m-1778171700,79893.23,,"[""102615829661953655759345864672313879166244203661994819986175380656459403404889"", ""80383145314418054233705350734636082461327560840784649602633406161628253292056""]"
2026-05-07T16:40:00+00:00,2026-05-07T16:45:00+00:00,btc-updown-5m-1778172000,79813.33,,"[""503137602233960625176497894760139845679747076010929594482266316839455899427"", ""38469436778137317858473240761036237308348868887825235408209363145619369650848""]"
2026-05-07T16:45:00+00:00,2026-05-07T16:50:00+00:00,btc-updown-5m-1778172300,79891.0,,"[""57811033077543671351902431436141472665820843506854599270775095480633842986173"", ""55038686637549293405598690278727049499793176797845531517582249816154558401220""]"
2026-05-07T16:50:00+00:00,2026-05-07T16:55:00+00:00,btc-updown-5m-1778172600,79905.18,,"[""32475734164299415525418121465343598062421764355092046652158278511806237217249"", ""104963660836416333238744615605013195396926300832241295220488430667799032810816""]"
2026-05-07T16:55:00+00:00,2026-05-07T17:00:00+00:00,btc-updown-5m-1778172900,79875.58,,"[""42149784049743720956363083401066893879300281343140322517187225857331379166980"", ""62263338268128168558362211851689929445581993800540675742801391869341063628597""]"
2026-05-07T17:00:00+00:00,2026-05-07T17:05:00+00:00,btc-updown-5m-1778173200,79801.96,,"[""34041834941171758298521435526161381438268284493020637038350152148547455059394"", ""75663298683215140102056317800255836837394633801678990176353840810749590903837""]"
2026-05-07T17:05:00+00:00,2026-05-07T17:10:00+00:00,btc-updown-5m-1778173500,79838.08,,"[""86026407580985508162387232349991221752224415304631438442964234668667589712708"", ""106065196208693633224214247900764063562050881515370173181107663831699298807498""]"
2026-05-07T17:10:00+00:00,2026-05-07T17:15:00+00:00,btc-updown-5m-1778173800,79846.76,,"[""38203364683687319957149064449141272099998220873629143441163691461279971312407"", ""15868914860493796307609607723176014445419884465541077097653281112654966502694""]"
2026-05-07T17:15:00+00:00,2026-05-07T17:20:00+00:00,btc-updown-5m-1778174100,79883.88,,"[""74670333022698256203118990042572429679489207045863360874374615180843615278428"", ""93814982848532443332060809866896853203954709623084092268272614530997813713948""]"
2026-05-07T17:20:00+00:00,2026-05-07T17:25:00+00:00,btc-updown-5m-1778174400,79725.01,,"[""115395838460048378935788866905952914581292259879193097385303994455364369913553"", ""30230293378982122935680557698368679542999792838768530790606222866086478247985""]"
2026-05-07T17:25:00+00:00,2026-05-07T17:30:00+00:00,btc-updown-5m-1778174700,79867.55,,"[""75951470966669954078444253234999684450261799141223933766649484516186343448338"", ""68624606129470064478330841776036410349381244793140147941343551950608094667750""]"
2026-05-07T17:30:00+00:00,2026-05-07T17:35:00+00:00,btc-updown-5m-1778175000,79700.03,,"[""45253361587154335076284766611914844798848656102540968572477717167288889922505"", ""70587058690933387845395663642622840744564144724896821041652582206629089657565""]"
2026-05-07T17:35:00+00:00,2026-05-07T17:40:00+00:00,btc-updown-5m-1778175300,79762.73,,"[""8433149628871382242122488227695499415442259175259414101777169246253282795633"", ""85733034917726557400928218430577330413696432691410021271411841610042310139038""]"
2026-05-07T17:40:00+00:00,2026-05-07T17:45:00+00:00,btc-updown-5m-1778175600,79863.39,,"[""86573209519917594938845305625428384164786887747008585033425620213643702177308"", ""73305473940703113026582934170499451812702545550796572364085367396913472223873""]"
2026-05-07T17:45:00+00:00,2026-05-07T17:50:00+00:00,btc-updown-5m-1778175900,79880.01,,"[""6836074110874378795402825523330977953548226224083061964771813016489805237"", ""82380564316692503768956020057856051254866241462145034828852123298907359087654""]"
2026-05-07T17:50:00+00:00,2026-05-07T17:55:00+00:00,btc-updown-5m-1778176200,79869.99,,"[""88043850329877589009000919918431115389146795452421444066763606308034887550851"", ""27925023357377301457973232696305154559019297090567276401602838294210780006199""]"
2026-05-07T17:55:00+00:00,2026-05-07T18:00:00+00:00,btc-updown-5m-1778176500,79954.54,,"[""36902576597349157001938888278407597147249434316782624109723436266532089637778"", ""19973472005301055431419194649677419920906098311054086104327728035369988116309""]"
2026-05-07T18:00:00+00:00,2026-05-07T18:05:00+00:00,btc-updown-5m-1778176800,80103.1,,"[""100579187022010961661129939989448200117257203978782448036985350702962500605823"", ""98653812789750947637469086981940070413712559473995384188382582827281291990767""]"
2026-05-07T18:05:00+00:00,2026-05-07T18:10:00+00:00,btc-updown-5m-1778177100,80140.0,,"[""92942736640682309782105125819427715038319826139816454050952475837528567484762"", ""17242486278358152229119135884043203580294083312779428968301905672796593328517""]"
2026-05-07T18:10:00+00:00,2026-05-07T18:15:00+00:00,btc-updown-5m-1778177400,80110.98,,"[""39641526288190215988190820824850981934405461656883952271300665996793182396027"", ""76085963390669365609695457720048947214334555859610643075219827295142581076824""]"
2026-05-07T18:15:00+00:00,2026-05-07T18:20:00+00:00,btc-updown-5m-1778177700,80159.71,,"[""94591562298387981784620464616458262630977045078203065945325067105059628641580"", ""76202206533404693959599891639801256562277554181167478282362289485783182271260""]"
2026-05-07T18:20:00+00:00,2026-05-07T18:25:00+00:00,btc-updown-5m-1778178000,80170.01,,"[""1477291308377164600244640139605398683051348575344261614472524970546999711796"", ""48570594684345446985608280318953955063364371625205026108922054748981350064306""]"
2026-05-07T18:25:00+00:00,2026-05-07T18:30:00+00:00,btc-updown-5m-1778178300,80195.81,,"[""52655553269043969915537245838292186981481484636402699892163661780706818926344"", ""46937403551465770428848865906247338729780653180647865679890853614741653685393""]"
2026-05-07T18:30:00+00:00,2026-05-07T18:35:00+00:00,btc-updown-5m-1778178600,80126.05,,"[""103904406086111765891349178405754563059641443493006333997297673690318051109999"", ""105840091215930271286412859136734929364024710202540660611508780603564467581390""]"
2026-05-07T18:35:00+00:00,2026-05-07T18:40:00+00:00,btc-updown-5m-1778178900,80183.58,,"[""5360441411229380826255323197485092284524378995121584099891798711603990945309"", ""45340424825736878843793258458429902917381438577625119413964384513940723046421""]"
2026-05-07T18:40:00+00:00,2026-05-07T18:45:00+00:00,btc-updown-5m-1778179200,80235.55,,"[""30114883057388909956843947278562555717702877453415687054884824890458567050367"", ""60846793386082832004894967677507789408768773227646206210599175882999733277451""]"
2026-05-07T18:45:00+00:00,2026-05-07T18:50:00+00:00,btc-updown-5m-1778179500,80129.24,,"[""5510138583689857298616747292148491984539639867823534284293876848742097083147"", ""105362457365264522935799203632234460889764821297467812507857911316786965867078""]"
2026-05-07T18:50:00+00:00,2026-05-07T18:55:00+00:00,btc-updown-5m-1778179800,80040.0,,"[""111869335040456032769159515155033566286312486205816340106286465335742378963313"", ""93254552959334220809220699784617961185539823262332910585450915594057125996772""]"
2026-05-07T18:55:00+00:00,2026-05-07T19:00:00+00:00,btc-updown-5m-1778180100,80122.41,,"[""57484973274180431170061587593442362003692513001816383631904439088729324036360"", ""81434197109667674374241332724789614650447491544597571739923653766082326940551""]"
2026-05-07T19:00:00+00:00,2026-05-07T19:05:00+00:00,btc-updown-5m-1778180400,80192.52,,"[""89892953307748266802284349727948772211261647687300787126952754610225859920241"", ""72997013726072354147781076922882768857195390920323107571589251871350112118406""]"
2026-05-07T19:05:00+00:00,2026-05-07T19:10:00+00:00,btc-updown-5m-1778180700,80082.44,,"[""45220666749958375844161494776426865335416252320882907672090366062599264494770"", ""46145966700733646619476562495596508756887145780902839305340810778424108870452""]"
2026-05-07T19:10:00+00:00,2026-05-07T19:15:00+00:00,btc-updown-5m-1778181000,80100.04,,"[""39683194037203096525187677745258234105074915766772279811721750191294226860466"", ""87993041322007740510654288372115913342891299501206550893636239843087040669650""]"
2026-05-07T19:15:00+00:00,2026-05-07T19:20:00+00:00,btc-updown-5m-1778181300,80172.4,,"[""80321887172546939063001234979238780495178732466424753104152031314859252605549"", ""16458103035306810852800479737329309357999600698700739745395301679299785275018""]"
2026-05-07T19:20:00+00:00,2026-05-07T19:25:00+00:00,btc-updown-5m-1778181600,80020.0,,"[""95943026744138474161544138022943081321789727343968799023548382674147015659737"", ""17802149565738104894194218178231486823627713801261116735805791823688964237843""]"
2026-05-07T19:25:00+00:00,2026-05-07T19:30:00+00:00,btc-updown-5m-1778181900,79965.84,,"[""26934690844035931290111863776202316956754735091620325655107406630269830941848"", ""106746004183883082302635851962402653820685563205367737764757479721946305513420""]"
2026-05-07T19:30:00+00:00,2026-05-07T19:35:00+00:00,btc-updown-5m-1778182200,79980.6,,"[""46855718646190408754297634301433434717902451962358421921292240784171885672834"", ""71849273280196979651791062012789288578079927283899308357697031738050084021061""]"
2026-05-07T19:35:00+00:00,2026-05-07T19:40:00+00:00,btc-updown-5m-1778182500,80059.99,,"[""25896568270047173889485409513307506920548019886912514223314654243267205613788"", ""61779944252233899222483442339411132191176974544549015580588360774238799387901""]"
2026-05-07T19:40:00+00:00,2026-05-07T19:45:00+00:00,btc-updown-5m-1778182800,80162.36,,"[""15199285133956170083162144139617479857692634626124525043884833180066497451045"", ""81760378381247273950687451613382479759277978846031356496195391202263178175042""]"
2026-05-07T19:45:00+00:00,2026-05-07T19:50:00+00:00,btc-updown-5m-1778183100,80129.11,,"[""83424830967481755946003965506884613563318957517534690250281194949739354907533"", ""113028969177509319088392479725020671827366952130828158466080187936382621014654""]"
2026-05-07T19:50:00+00:00,2026-05-07T19:55:00+00:00,btc-updown-5m-1778183400,80172.87,,"[""15929960662550439413143505097804031270447227695077383183311300188789978046234"", ""97904568295805360647799401775001114217558896112034579119596514755391088580655""]"
2026-05-07T19:55:00+00:00,2026-05-07T20:00:00+00:00,btc-updown-5m-1778183700,80072.85,,"[""66747549116500237869759550973299471951012221966800916196573355900768121252666"", ""69358706919417065677416943505082416376900087218688158746662363349408760934199""]"
2026-05-07T20:00:00+00:00,2026-05-07T20:05:00+00:00,btc-updown-5m-1778184000,80164.64,,"[""13429931137270262133627976819379184785427649377881804639436100775743161147231"", ""114337642701485000015446216463810066177569448675985173097158944603332805913238""]"
2026-05-07T20:05:00+00:00,2026-05-07T20:10:00+00:00,btc-updown-5m-1778184300,80260.08,,"[""85243229337975067002470948474558231356530538966326729498215297670541358925680"", ""25238795413771714725515856065357138467507246109846871481095075584098514916509""]"
2026-05-07T20:10:00+00:00,2026-05-07T20:15:00+00:00,btc-updown-5m-1778184600,80207.14,,"[""77991721230190788491913539652661029582911283039156097769993037039722372166492"", ""55878857096817886724982985295936204740052637360428085253426434834136211087035""]"
2026-05-07T20:15:00+00:00,2026-05-07T20:20:00+00:00,btc-updown-5m-1778184900,80159.83,,"[""22956373909148267144055512111806216299538958858754164471710693458934195153352"", ""29008132694634235515538541406095738446350930575631001831804700752177422100989""]"
2026-05-07T20:20:00+00:00,2026-05-07T20:25:00+00:00,btc-updown-5m-1778185200,80124.45,,"[""52412001826653940879268620494675365340606844243030056165500531927613726153542"", ""50279370043220546029080215203915990959404769988769635481767605614536705047809""]"
2026-05-07T20:25:00+00:00,2026-05-07T20:30:00+00:00,btc-updown-5m-1778185500,80151.05,,"[""103064570344861046601611810479518949005392836129768722052553891156751523347715"", ""2997641907600336549351639373633577197878397459822500041558488902414725254830""]"
2026-05-07T20:30:00+00:00,2026-05-07T20:35:00+00:00,btc-updown-5m-1778185800,80164.66,,"[""80829568779349363311228092829221879052266320191543960800164327616437291850621"", ""68706282277158560999169359601567009654699531157312686815996691339217683671759""]"
2026-05-07T20:35:00+00:00,2026-05-07T20:40:00+00:00,btc-updown-5m-1778186100,80076.49,,"[""1002498562111674741750323291989794340343547374302248796297772742660158647447"", ""65231103743946673963006773392254526744551324462084174545998484092873627590770""]"
2026-05-07T20:40:00+00:00,2026-05-07T20:45:00+00:00,btc-updown-5m-1778186400,79935.85,,"[""26393979364583319998115053327890191958088608352004045497137152613804978810708"", ""17799938730006309149832944351317224378746361394255996869689846054483877219857""]"
2026-05-07T20:45:00+00:00,2026-05-07T20:50:00+00:00,btc-updown-5m-1778186700,79970.0,,"[""16211550039158771826276841971195585989021327313029375877222316245300221760713"", ""25594567109267164790439867799820155380666154534933615631748340839239817248393""]"
2026-05-07T20:50:00+00:00,2026-05-07T20:55:00+00:00,btc-updown-5m-1778187000,80017.87,,"[""94973531029847694163252802357097876809344929748061430991234157310919758604802"", ""110696018435689916849192870084435339353947228316219497169712409994021691873776""]"
2026-05-07T20:55:00+00:00,2026-05-07T21:00:00+00:00,btc-updown-5m-1778187300,79938.97,,"[""53861771545846534185895453010537642233075942688072111952718931777219135234531"", ""67533470795836574404280640934717787089696935544921847927685404137625187305974""]"
2026-05-07T21:00:00+00:00,2026-05-07T21:05:00+00:00,btc-updown-5m-1778187600,79880.0,,"[""70206263707230317999113415819761284952452296689452452840601829772857453225983"", ""114297908162887691730131309903052631875780742901371142073870534660462032010241""]"
2026-05-07T21:05:00+00:00,2026-05-07T21:10:00+00:00,btc-updown-5m-1778187900,79845.61,,"[""53656508999386098840736149291488066543798763248579237963236012784904535393826"", ""5780764244977323603139565288354774114845559873165736653048633201701991594099""]"
2026-05-07T21:10:00+00:00,2026-05-07T21:15:00+00:00,btc-updown-5m-1778188200,79672.83,,"[""9956381745106915533204633229342570362632442649718475695926456492912405196414"", ""49000888403764582538343236754093908075674208566269350262491147814947486394134""]"
2026-05-07T21:15:00+00:00,2026-05-07T21:20:00+00:00,btc-updown-5m-1778188500,79792.71,,"[""17395380704852535414328949790311583338017170628439968992454125083754548751781"", ""27694506786428279604498483913671303213473250818639486917756388675766543442739""]"
2026-05-07T21:20:00+00:00,2026-05-07T21:25:00+00:00,btc-updown-5m-1778188800,79870.07,,"[""59484691034514724199432301828617193489156277745825700540087712216294112069817"", ""90613002310351749458753443480189330186702012094189251405083006030022386853714""]"
2026-05-07T21:25:00+00:00,2026-05-07T21:30:00+00:00,btc-updown-5m-1778189100,79866.78,,"[""110325725789232890790432697939007280566311653827372880543612048121653612441483"", ""89572677201865316686154817344549064320708914004728808331928780008813591839923""]"
